time,wx,wy,wz,a0,a1,a2,a3
9.989999999999859881e+01,1.015825031097599140e-01,2.103848851943797803e-03,-7.208793851020627030e-02,7.038046950212640818e-01,4.095082669074021076e-01,-5.142281637384565895e-01,2.693164054020784071e-01
9.999999999999859313e+01,1.015859980673955165e-01,1.797335649717302260e-03,-7.209238823467184476e-02,7.027280418758033997e-01,4.149044470471333068e-01,-5.113109353341879215e-01,2.694229507476849639e-01
1.000999999999985874e+02,1.015889840232011426e-01,1.490792981280538061e-03,-7.209618980224453966e-02,7.016162755824221220e-01,4.202888605205374328e-01,-5.083845197311990249e-01,2.695126261566925807e-01
1.001999999999985818e+02,1.015914608430934507e-01,1.184225137470679059e-03,-7.209934309018978249e-02,7.004694844167607126e-01,4.256612649169486118e-01,-5.054490335828111247e-01,2.695853545733203904e-01
1.002999999999985761e+02,1.015934284138430566e-01,8.776364105374555909e-04,-7.210184799458640992e-02,6.992877585532785156e-01,4.310214182151338447e-01,-5.025045935782453954e-01,2.696410599484228010e-01
1.003999999999985704e+02,1.015948866430843589e-01,5.710310939174575258e-04,-7.210370443033600751e-02,6.980711900587327490e-01,4.363690787966225670e-01,-4.995513164368434733e-01,2.696796672468808054e-01
1.004999999999985647e+02,1.015958354593237134e-01,2.644134820082911543e-04,-7.210491233117070908e-02,6.968198728855253821e-01,4.417040054590223308e-01,-4.965893189023074528e-01,2.697011024549192393e-01
1.005999999999985590e+02,1.015962748119458581e-01,-4.221213005738220364e-05,-7.210547164965937228e-02,6.955339028649134558e-01,4.470259574293161120e-01,-4.936187177369576462e-01,2.697052925873464901e-01
1.006999999999985533e+02,1.015962046712187428e-01,-3.488414466379021351e-04,-7.210538235721214440e-02,6.942133777000878414e-01,4.523346943771431872e-01,-4.906396297160109388e-01,2.696921656947182666e-01
1.007999999999985477e+02,1.015956250282965823e-01,-6.554701718087308816e-04,-7.210464444408341833e-02,6.928583969591172176e-01,4.576299764280601923e-01,-4.876521716218780722e-01,2.696616508704227644e-01
1.008999999999985420e+02,1.015945358952213273e-01,-9.620940095886158522e-04,-7.210325791937324813e-02,6.914690620677617083e-01,4.629115641767823086e-01,-4.846564602384815790e-01,2.696136782576875057e-01
1.009999999999985363e+02,1.015929373049223733e-01,-1.268708664165766123e-03,-7.210122281102708530e-02,6.900454763021532933e-01,4.681792187004034100e-01,-4.816526123455945885e-01,2.695481790565069091e-01
1.010999999999985306e+02,1.015908293112145894e-01,-1.575309840124016142e-03,-7.209853916583397471e-02,6.885877447813467667e-01,4.734327015715937836e-01,-4.786407447132005055e-01,2.694650855304893677e-01
1.011999999999985249e+02,1.015882119887947244e-01,-1.881893242668950840e-03,-7.209520704942312674e-02,6.870959744597395780e-01,4.786717748717745358e-01,-4.756209740958746712e-01,2.693643310136241142e-01
1.012999999999985192e+02,1.015850854332360775e-01,-2.188454577853965466e-03,-7.209122654625886584e-02,6.855702741193634431e-01,4.838962012042673511e-01,-4.725934172271876732e-01,2.692458499169659847e-01
1.013999999999985135e+02,1.015814497609815042e-01,-2.494989552806233489e-03,-7.208659775963402461e-02,6.840107543620458364e-01,4.891057437074183833e-01,-4.695581908141310823e-01,2.691095777352379703e-01
1.014999999999985079e+02,1.015773051093347285e-01,-2.801493875952556101e-03,-7.208132081166171434e-02,6.824175276014452507e-01,4.943001660676961118e-01,-4.665154115315667815e-01,2.689554510533510023e-01
1.015999999999985022e+02,1.015726516364499760e-01,-3.107963257245068174e-03,-7.207539584326548565e-02,6.807907080549584489e-01,4.994792325327606641e-01,-4.634651960166987217e-01,2.687834075528399147e-01
1.016999999999984965e+02,1.015674895213199702e-01,-3.414393408386771391e-03,-7.206882301416794867e-02,6.791304117355011494e-01,5.046427079245039415e-01,-4.604076608635686574e-01,2.685933860182148636e-01
1.017999999999984908e+02,1.015618189637621932e-01,-3.720780043056873959e-03,-7.206160250287770019e-02,6.774367564431648114e-01,5.097903576520610436e-01,-4.573429226175768081e-01,2.683853263432279812e-01
1.018999999999984851e+02,1.015556401844034951e-01,-4.027118877135902643e-03,-7.205373450667476587e-02,6.757098617567472987e-01,5.149219477247889420e-01,-4.542710977700257780e-01,2.681591695370542094e-01
1.019999999999984794e+02,1.015489534246630382e-01,-4.333405628930568458e-03,-7.204521924159437707e-02,6.739498490251603080e-01,5.200372447652140684e-01,-4.511923027526905106e-01,2.679148577303855361e-01
1.020999999999984738e+02,1.015417589467335763e-01,-4.639636019398354384e-03,-7.203605694240922119e-02,6.721568413587138968e-01,5.251360160219459283e-01,-4.481066539324128351e-01,2.676523341814384116e-01
1.021999999999984681e+02,1.015340570335610537e-01,-4.945805772371801232e-03,-7.202624786261002665e-02,6.703309636202786637e-01,5.302180293825559110e-01,-4.450142676057221025e-01,2.673715432818732918e-01
1.022999999999984624e+02,1.015258479888225401e-01,-5.251910614782469983e-03,-7.201579227438463515e-02,6.684723424163276917e-01,5.352830533864222362e-01,-4.419152599934825787e-01,2.670724305626263617e-01
1.023999999999984567e+02,1.015171321369024993e-01,-5.557946276884542444e-03,-7.200469046859549194e-02,6.665811060878576999e-01,5.403308572375372654e-01,-4.388097472355664275e-01,2.667549426996519979e-01
1.024999999999984510e+02,1.015079098228674065e-01,-5.863908492478048066e-03,-7.199294275475549842e-02,6.646573847011894021e-01,5.453612108172759543e-01,-4.356978453855534505e-01,2.664190275195751356e-01
1.025999999999984453e+02,1.014981814124387566e-01,-6.169792999131683102e-03,-7.198054946100236606e-02,6.627013100386522915e-01,5.503738846971281129e-01,-4.325796704054596931e-01,2.660646340052547631e-01
1.026999999999984396e+02,1.014879472919643366e-01,-6.475595538405196951e-03,-7.196751093407136035e-02,6.607130155891495216e-01,5.553686501513892537e-01,-4.294553381604920839e-01,2.656917123012559889e-01
1.027999999999984340e+02,1.014772078683879170e-01,-6.781311856071324008e-03,-7.195382753926650443e-02,6.586926365386074345e-01,5.603452791698108060e-01,-4.263249644138321082e-01,2.653002137192306265e-01
1.028999999999984283e+02,1.014659635692172768e-01,-7.086937702337230659e-03,-7.193949966043017286e-02,6.566403097603090711e-01,5.653035444702092516e-01,-4.231886648214475688e-01,2.648900907432066854e-01
1.029999999999984226e+02,1.014542148424906337e-01,-7.392468832065452258e-03,-7.192452769991121431e-02,6.545561738051129952e-01,5.702432195110306301e-01,-4.200465549269329357e-01,2.644612970347845482e-01
1.030999999999984169e+02,1.014419621567413665e-01,-7.697901004994301029e-03,-7.190891207853145062e-02,6.524403688915590971e-01,5.751640785038735215e-01,-4.168987501563796161e-01,2.640137874382413874e-01
1.031999999999984112e+02,1.014292060009611973e-01,-8.003229985957710166e-03,-7.189265323555067699e-02,6.502930368958611540e-01,5.800658964259649553e-01,-4.137453658132749235e-01,2.635475179855411021e-01
1.032999999999984055e+02,1.014159468845616807e-01,-8.308451545104499417e-03,-7.187575162863008016e-02,6.481143213417879245e-01,5.849484490325912445e-01,-4.105865170734314673e-01,2.630624459012507743e-01
1.033999999999983999e+02,1.014021853373341386e-01,-8.613561458117022229e-03,-7.185820773379415771e-02,6.459043673904336647e-01,5.898115128694813025e-01,-4.074223189799464073e-01,2.625585296073627561e-01
1.034999999999983942e+02,1.013879219094079437e-01,-8.918555506429186666e-03,-7.184002204539109704e-02,6.436633218298790649e-01,5.946548652851426642e-01,-4.042528864381914055e-01,2.620357287280215552e-01
1.035999999999983885e+02,1.013731571712072482e-01,-9.223429477443813654e-03,-7.182119507605164155e-02,6.413913330647440514e-01,5.994782844431474356e-01,-4.010783342108338312e-01,2.614940040941554633e-01
1.036999999999983828e+02,1.013578917134060481e-01,-9.528179164749314353e-03,-7.180172735664640260e-02,6.390885511056324519e-01,6.042815493343689504e-01,-3.978987769128886076e-01,2.609333177480122612e-01
1.037999999999983771e+02,1.013421261468817475e-01,-9.832800368335652824e-03,-7.178161943624172814e-02,6.367551275584715231e-01,6.090644397891670225e-01,-3.947143290068021448e-01,2.603536329475985567e-01
1.038999999999983714e+02,1.013258611026670586e-01,-1.013728889480958011e-02,-7.176087188205400313e-02,6.343912156137436753e-01,6.138267364895206857e-01,-3.915251047975674137e-01,2.597549141710220888e-01
1.039999999999983658e+02,1.013090972319003885e-01,-1.044164055760911369e-02,-7.173948527940247899e-02,6.319969700356172781e-01,6.185682209811088628e-01,-3.883312184278724932e-01,2.591371271207374982e-01
1.040999999999983601e+02,1.012918352057746302e-01,-1.074585117721722771e-02,-7.171746023166063189e-02,6.295725471509717730e-01,6.232886756853357468e-01,-3.851327838732803710e-01,2.585002387276935099e-01
1.041999999999983544e+02,1.012740757154843851e-01,-1.104991658137474686e-02,-7.169479736020600846e-02,6.271181048383226431e-01,6.279878839113028910e-01,-3.819299149374426605e-01,2.578442171553828599e-01
1.042999999999983487e+02,1.012558194721716737e-01,-1.135383260529240074e-02,-7.167149730436862820e-02,6.246338025166433550e-01,6.326656298677229007e-01,-3.787227252473450712e-01,2.571690318037931355e-01
1.043999999999983430e+02,1.012370672068700767e-01,-1.165759509186203684e-02,-7.164756072137788701e-02,6.221198011340899336e-01,6.373216986747782808e-01,-3.755113282485879611e-01,2.564746533132593043e-01
1.044999999999983373e+02,1.012178196704473371e-01,-1.196119989186694363e-02,-7.162298828630801750e-02,6.195762631566256173e-01,6.419558763759216635e-01,-3.722958372006995864e-01,2.557610535682167674e-01
1.045999999999983316e+02,1.011980776335464488e-01,-1.226464286419128892e-02,-7.159778069202210604e-02,6.170033525565481458e-01,6.465679499496166382e-01,-3.690763651724834893e-01,2.550282057008547154e-01
1.046999999999983260e+02,1.011778418865252466e-01,-1.256791987602862148e-02,-7.157193864911466641e-02,6.144012348009213476e-01,6.511577073210198519e-01,-3.658530250374005810e-01,2.542760840946698964e-01
1.047999999999983203e+02,1.011571132393944278e-01,-1.287102680308943418e-02,-7.154546288585277025e-02,6.117700768399104705e-01,6.557249373736008247e-01,-3.626259294689851975e-01,2.535046643879195205e-01
1.048999999999983146e+02,1.011358925217541588e-01,-1.317395952980775567e-02,-7.151835414811574809e-02,6.091100470950259194e-01,6.602694299607028139e-01,-3.593951909362970709e-01,2.527139234769748000e-01
1.049999999999983089e+02,1.011141805827291268e-01,-1.347671394954675327e-02,-7.149061319933350256e-02,6.064213154472712919e-01,6.647909759170378408e-01,-3.561609216994071625e-01,2.519038395195719038e-01
1.050999999999983032e+02,1.010919782909021347e-01,-1.377928596480331586e-02,-7.146224082042337833e-02,6.037040532252019309e-01,6.692893670701205444e-01,-3.529232338049195228e-01,2.510743919379629929e-01
1.051999999999982975e+02,1.010692865342462249e-01,-1.408167148741160633e-02,-7.143323780972567205e-02,6.009584331928931045e-01,6.737643962516370877e-01,-3.496822390815293446e-01,2.502255614219655033e-01
1.052999999999982919e+02,1.010461062200553733e-01,-1.438386643874555240e-02,-7.140360498293774061e-02,5.981846295378182576e-01,6.782158573087485598e-01,-3.464380491356157110e-01,2.493573299319093439e-01
1.053999999999982862e+02,1.010224382748736716e-01,-1.468586674992026012e-02,-7.137334317304669384e-02,5.953828178586392239e-01,6.826435451153283207e-01,-3.431907753468714795e-01,2.484696807014821207e-01
1.054999999999982805e+02,1.009982836444231480e-01,-1.498766836199232240e-02,-7.134245323026079666e-02,5.925531751529115043e-01,6.870472555831326211e-01,-3.399405288639693046e-01,2.475625982404726366e-01
1.055999999999982748e+02,1.009736432935300632e-01,-1.528926722615900347e-02,-7.131093602193945558e-02,5.896958798047022832e-01,6.914267856729032768e-01,-3.366874206002639647e-01,2.466360683374110851e-01
1.056999999999982691e+02,1.009485182060499142e-01,-1.559065930395628352e-02,-7.127879243252187302e-02,5.868111115721255100e-01,6.957819334054017313e-01,-3.334315612295322695e-01,2.456900780621072977e-01
1.057999999999982634e+02,1.009229093847909126e-01,-1.589184056745573254e-02,-7.124602336345436937e-02,5.838990515747932708e-01,7.001124978723727299e-01,-3.301730611817489947e-01,2.447246157680852130e-01
1.058999999999982577e+02,1.008968178514361436e-01,-1.619280699946020266e-02,-7.121262973311637268e-02,5.809598822811861130e-01,7.044182792474390498e-01,-3.269120306389015074e-01,2.437396710949149559e-01
1.059999999999982521e+02,1.008702446464643104e-01,-1.649355459369830634e-02,-7.117861247674513170e-02,5.779937874959431010e-01,7.086990787969236205e-01,-3.236485795308406410e-01,2.427352349704411660e-01
1.060999999999982464e+02,1.008431908290691459e-01,-1.679407935501767840e-02,-7.114397254635902723e-02,5.750009523470727135e-01,7.129546988906010352e-01,-3.203828175311701498e-01,2.417112996129080482e-01
1.061999999999982407e+02,1.008156574770773806e-01,-1.709437729957697868e-02,-7.110871091067973160e-02,5.719815632730849142e-01,7.171849430123738989e-01,-3.171148540531734117e-01,2.406678585329801445e-01
1.062999999999982350e+02,1.007876456868654763e-01,-1.739444445503663186e-02,-7.107282855505295260e-02,5.689358080100490600e-01,7.213896157708789003e-01,-3.138447982457792107e-01,2.396049065356603835e-01
1.063999999999982293e+02,1.007591565732749439e-01,-1.769427686074828351e-02,-7.103632648136801175e-02,5.658638755785743157e-01,7.255685229100151679e-01,-3.105727589895649343e-01,2.385224397221031023e-01
1.064999999999982236e+02,1.007301912695263424e-01,-1.799387056794295170e-02,-7.099920570797611796e-02,5.627659562707175711e-01,7.297214713193992397e-01,-3.072988448927987948e-01,2.374204554913235121e-01
1.065999999999982180e+02,1.007007509271320295e-01,-1.829322163991783587e-02,-7.096146726960736451e-02,5.596422416368181940e-01,7.338482690447439838e-01,-3.040231642875206863e-01,2.362989525418029146e-01
1.066999999999982123e+02,1.006708367158075379e-01,-1.859232615222181084e-02,-7.092311221728657411e-02,5.564929244722619517e-01,7.379487252981601353e-01,-3.007458252256618447e-01,2.351579308729896123e-01
1.067999999999982066e+02,1.006404498233817307e-01,-1.889118019283952260e-02,-7.088414161824783954e-02,5.533181988041740995e-01,7.420226504683800073e-01,-2.974669354752034756e-01,2.339973917866950692e-01
1.068999999999982009e+02,1.006095914557056242e-01,-1.918977986237413794e-02,-7.084455655584794009e-02,5.501182598780454125e-01,7.460698561309044852e-01,-2.941866025163747955e-01,2.328173378883862943e-01
1.069999999999981952e+02,1.005782628365600173e-01,-1.948812127422866816e-02,-7.080435812947848129e-02,5.468933041442898269e-01,7.500901550580699739e-01,-2.909049335378906531e-01,2.316177730883731967e-01
1.070999999999981895e+02,1.005464652075618304e-01,-1.978620055478588421e-02,-7.076354745447689665e-02,5.436435292447359124e-01,7.540833612290351873e-01,-2.876220354332278406e-01,2.303987026028913310e-01
1.071999999999981839e+02,1.005141998280692367e-01,-2.008401384358679542e-02,-7.072212566203626982e-02,5.403691339990543963e-01,7.580492898396883339e-01,-2.843380147969419292e-01,2.291601329550801702e-01
1.072999999999981782e+02,1.004814679750855588e-01,-2.038155729350768844e-02,-7.068009389911401874e-02,5.370703183911229583e-01,7.619877573124738124e-01,-2.810529779210238499e-01,2.279020719758570179e-01
1.073999999999981725e+02,1.004482709431619852e-01,-2.067882707093566738e-02,-7.063745332833938628e-02,5.337472835553275230e-01,7.658985813061350845e-01,-2.777670307912957770e-01,2.266245288046856154e-01
1.074999999999981668e+02,1.004146100442990658e-01,-2.097581935594274027e-02,-7.059420512791986235e-02,5.304002317628042640e-01,7.697815807253768350e-01,-2.744802790838476447e-01,2.253275138902405550e-01
1.075999999999981611e+02,1.003804866078470553e-01,-2.127253034245837893e-02,-7.055035049154642635e-02,5.270293664076223239e-01,7.736365757304439761e-01,-2.711928281615140768e-01,2.240110389909670541e-01
1.076999999999981554e+02,1.003459019804051056e-01,-2.156895623844057308e-02,-7.050589062829774878e-02,5.236348919929079138e-01,7.774633877466154974e-01,-2.679047830703907840e-01,2.226751171755357306e-01
1.077999999999981497e+02,1.003108575257192631e-01,-2.186509326604533718e-02,-7.046082676254326882e-02,5.202170141169124573e-01,7.812618394736146055e-01,-2.646162485363923178e-01,2.213197628231930725e-01
1.078999999999981441e+02,1.002753546245793853e-01,-2.216093766179468363e-02,-7.041516013384517547e-02,5.167759394590264455e-01,7.850317548949347080e-01,-2.613273289618499584e-01,2.199449916240075187e-01
1.079999999999981384e+02,1.002393946747149461e-01,-2.245648567674300711e-02,-7.036889199685936180e-02,5.133118757657380016e-01,7.887729592870781348e-01,-2.580381284221501814e-01,2.185508205790105407e-01
1.080999999999981327e+02,1.002029790906896617e-01,-2.275173357664190404e-02,-7.032202362123535222e-02,5.098250318365397105e-01,7.924852792287093717e-01,-2.547487506624140363e-01,2.171372680002336408e-01
1.081999999999981270e+02,1.001661093037951034e-01,-2.304667764210339281e-02,-7.027455629151510563e-02,5.063156175097847100e-01,7.961685426097208085e-01,-2.514592990942171036e-01,2.157043535106409615e-01
1.082999999999981213e+02,1.001287867619432420e-01,-2.334131416876151360e-02,-7.022649130703093046e-02,5.027838436484934892e-01,7.998225786402124449e-01,-2.481698767923510573e-01,2.142520980439578948e-01
1.083999999999981156e+02,1.000910129295578682e-01,-2.363563946743231850e-02,-7.017782998180224774e-02,4.992299221261112252e-01,8.034472178593810021e-01,-2.448805864916252240e-01,2.127805238443948588e-01
1.084999999999981100e+02,1.000527892874650271e-01,-2.392964986427220664e-02,-7.012857364443149388e-02,4.956540658122193244e-01,8.070422921443224373e-01,-2.415915305837100513e-01,2.112896544662678233e-01
1.085999999999981043e+02,1.000141173327824123e-01,-2.422334170093461483e-02,-7.007872363799898252e-02,4.920564885582009995e-01,8.106076347187440856e-01,-2.383028111140211569e-01,2.097795147735143917e-01
1.086999999999980986e+02,9.997499857880774721e-02,-2.451671133472503594e-02,-7.002828131995680883e-02,4.884374051828632712e-01,8.141430801615884283e-01,-2.350145297786452592e-01,2.082501309391066591e-01
1.087999999999980929e+02,9.993543455490615235e-02,-2.480975513875436494e-02,-6.997724806202179626e-02,4.847970314580150597e-01,8.176484644155640469e-01,-2.317267879213063542e-01,2.067015304443598489e-01
1.088999999999980872e+02,9.989542680639654226e-02,-2.510246950209054848e-02,-6.992562525006756902e-02,4.811355840940051420e-01,8.211236247955875367e-01,-2.284396865303741364e-01,2.051337420781379761e-01
1.089999999999980815e+02,9.985497689443711966e-02,-2.539485082990852391e-02,-6.987341428401565302e-02,4.774532807252200861e-01,8.245683999971347156e-01,-2.251533262359134702e-01,2.035467959359562595e-01
1.090999999999980759e+02,9.981408639590980125e-02,-2.568689554363845495e-02,-6.982061657772567487e-02,4.737503398955425493e-01,8.279826301044971304e-01,-2.218678073067749390e-01,2.019407234189800615e-01
1.091999999999980702e+02,9.977275690330381086e-02,-2.597860008111221863e-02,-6.976723355888472811e-02,4.700269810437735507e-01,8.313661565989494129e-01,-2.185832296477272785e-01,2.003155572329214651e-01
1.092999999999980645e+02,9.973099002459830109e-02,-2.626996089670817144e-02,-6.971326666889582357e-02,4.662834244890184943e-01,8.347188223668214890e-01,-2.152996927966310814e-01,1.986713313868329334e-01
1.093999999999980588e+02,9.968878738314412846e-02,-2.656097446149414953e-02,-6.965871736276546544e-02,4.625198914160381092e-01,8.380404717074778631e-01,-2.120172959216536368e-01,1.970080811917983565e-01
1.094999999999980531e+02,9.964615061754468484e-02,-2.685163726336870643e-02,-6.960358710899047785e-02,4.587366038605678042e-01,8.413309503412045309e-01,-2.087361378185260685e-01,1.953258432595223748e-01
1.095999999999980474e+02,9.960308138153589619e-02,-2.714194580720058481e-02,-6.954787738944388786e-02,4.549337846946038821e-01,8.445901054169994149e-01,-2.054563169078410800e-01,1.936246555008172276e-01
1.096999999999980417e+02,9.955958134386533320e-02,-2.743189661496639800e-02,-6.949158969926008678e-02,4.511116576116608323e-01,8.478177855202704283e-01,-2.021779312323929712e-01,1.919045571239885173e-01
1.097999999999980361e+02,9.951565218817057246e-02,-2.772148622588651787e-02,-6.943472554671918651e-02,4.472704471119982039e-01,8.510138406804358402e-01,-1.989010784545584276e-01,1.901655886331187206e-01
1.098999999999980304e+02,9.947129561285664168e-02,-2.801071119655916195e-02,-6.937728645313054332e-02,4.434103784878214438e-01,8.541781223784317145e-01,-1.956258558537195824e-01,1.884077918262503371e-01
1.099999999999980247e+02,9.942651333097268784e-02,-2.829956810109265225e-02,-6.931927395271560155e-02,4.395316778084555343e-01,8.573104835541215385e-01,-1.923523603237279056e-01,1.866312097934676728e-01
1.100999999999980190e+02,9.938130707008792364e-02,-2.858805353123587342e-02,-6.926068959248993240e-02,4.356345719054944832e-01,8.604107786136101499e-01,-1.890806883704099217e-01,1.848358869148782058e-01
1.101999999999980133e+02,9.933567857216671348e-02,-2.887616409650688165e-02,-6.920153493214455109e-02,4.317192883579272777e-01,8.634788634364617410e-01,-1.858109361091144496e-01,1.830218688584938913e-01
1.102999999999980076e+02,9.928962959344296568e-02,-2.916389642431968174e-02,-6.914181154392655404e-02,4.277860554772415780e-01,8.665145953828190528e-01,-1.825431992623008648e-01,1.811892025780120485e-01
1.103999999999980020e+02,9.924316190429378903e-02,-2.945124716010915147e-02,-6.908152101251900656e-02,4.238351022925068712e-01,8.695178333004265347e-01,-1.792775731571691622e-01,1.793379363104970481e-01
1.104999999999979963e+02,9.919627728911240006e-02,-2.973821296745411333e-02,-6.902066493492022003e-02,4.198666585354385861e-01,8.724884375315554719e-01,-1.760141527233311798e-01,1.774681195739626072e-01
1.105999999999979906e+02,9.914897754618035020e-02,-3.002479052819853264e-02,-6.895924492032226572e-02,4.158809546254443323e-01,8.754262699198307462e-01,-1.727530324905232340e-01,1.755798031648553303e-01
1.106999999999979849e+02,9.910126448753904527e-02,-3.031097654257085619e-02,-6.889726258998893349e-02,4.118782216546527097e-01,8.783311938169584554e-01,-1.694943065863597220e-01,1.736730391554391351e-01
1.107999999999979792e+02,9.905313993886065427e-02,-3.059676772930146338e-02,-6.883471957713299672e-02,4.078586913729281838e-01,8.812030740893567193e-01,-1.662380687341284968e-01,1.717478808910822552e-01
1.108999999999979735e+02,9.900460573931828268e-02,-3.088216082573823698e-02,-6.877161752679288031e-02,4.038225961728713065e-01,8.840417771246856793e-01,-1.629844122506267923e-01,1.698043829874459343e-01
1.109999999999979678e+02,9.895566374145559063e-02,-3.116715258796023957e-02,-6.870795809570874602e-02,3.997701690748068359e-01,8.868471708382785756e-01,-1.597334300440386157e-01,1.678426013275758910e-01
1.110999999999979622e+02,9.890631581105575887e-02,-3.145173979088948524e-02,-6.864374295219795308e-02,3.957016437117600871e-01,8.896191246794733498e-01,-1.564852146118528575e-01,1.658625930588966679e-01
1.111999999999979565e+02,9.885656382700981626e-02,-3.173591922840083429e-02,-6.857897377602999167e-02,3.916172543144243456e-01,8.923575096378446592e-01,-1.532398580388226461e-01,1.638644165901095295e-01
1.112999999999979508e+02,9.880640968118449552e-02,-3.201968771342993819e-02,-6.851365225830080563e-02,3.875172356961192888e-01,8.950621982493348616e-01,-1.499974519949653362e-01,1.618481315879940763e-01
1.113999999999979451e+02,9.875585527828938115e-02,-3.230304207807930400e-02,-6.844778010130664336e-02,3.834018232377424673e-01,8.977330646022860794e-01,-1.467580877336034373e-01,1.598137989741141851e-01
1.114999999999979394e+02,9.870490253574362716e-02,-3.258597917372242636e-02,-6.838135901841736752e-02,3.792712528727147925e-01,9.003699843433694561e-01,-1.435218560894459539e-01,1.577614809214285263e-01
1.115999999999979337e+02,9.865355338354209191e-02,-3.286849587110598353e-02,-6.831439073394923733e-02,3.751257610719218039e-01,9.029728346834160480e-01,-1.402888474767106097e-01,1.556912408508064338e-01
1.116999999999979281e+02,9.860180976412093179e-02,-3.315058906045013215e-02,-6.824687698303723293e-02,3.709655848286517732e-01,9.055414944031445756e-01,-1.370591518872863734e-01,1.536031434274491014e-01
1.117999999999979224e+02,9.854967363222275067e-02,-3.343225565154685913e-02,-6.817881951150686626e-02,3.667909616435319764e-01,9.080758438587895887e-01,-1.338328588889365067e-01,1.514972545572172147e-01
1.118999999999979167e+02,9.849714695476126380e-02,-3.371349257385637677e-02,-6.811022007574558945e-02,3.626021295094639108e-01,9.105757649876259352e-01,-1.306100576235415256e-01,1.493736413828646026e-01
1.119999999999979110e+02,9.844423171068543421e-02,-3.399429677660161658e-02,-6.804108044257375920e-02,3.583993268965605661e-01,9.130411413133949772e-01,-1.273908368053829065e-01,1.472323722801795742e-01
1.120999999999979053e+02,9.839092989084326224e-02,-3.427466522886075256e-02,-6.797140238911512922e-02,3.541827927370843065e-01,9.154718579516257781e-01,-1.241752847194662612e-01,1.450735168540332187e-01
1.121999999999978996e+02,9.833724349784506158e-02,-3.455459491965779534e-02,-6.790118770266698189e-02,3.499527664103891933e-01,9.178678016148553720e-01,-1.209634892198846734e-01,1.428971459343360562e-01
1.122999999999978940e+02,9.828317454592634672e-02,-3.483408285805121574e-02,-6.783043818056984364e-02,3.457094877278678036e-01,9.202288606177485564e-01,-1.177555377282218790e-01,1.407033315719031508e-01
1.123999999999978883e+02,9.822872506081034572e-02,-3.511312607322066015e-02,-6.775915563007683939e-02,3.414531969179034898e-01,9.225549248821129922e-01,-1.145515172319949149e-01,1.384921470342282412e-01
1.124999999999978826e+02,9.817389707957013822e-02,-3.539172161455167442e-02,-6.768734186822271404e-02,3.371841346108306325e-01,9.248458859418137168e-01,-1.113515142831364158e-01,1.362636668011674990e-01
1.125999999999978769e+02,9.811869265049037725e-02,-3.566986655171850568e-02,-6.761499872169245140e-02,3.329025418239028311e-01,9.271016369475839625e-01,-1.081556149965161306e-01,1.340179665605334691e-01
1.126999999999978712e+02,9.806311383292873329e-02,-3.594755797476491266e-02,-6.754212802668961568e-02,3.286086599462711977e-01,9.293220726717349445e-01,-1.049639050485018099e-01,1.317551232035996112e-01
1.127999999999978655e+02,9.800716269717699158e-02,-3.622479299418307486e-02,-6.746873162880437369e-02,3.243027307239734758e-01,9.315070895127610662e-01,-1.017764696755589920e-01,1.294752148205160491e-01
1.128999999999978598e+02,9.795084132432177459e-02,-3.650156874099048931e-02,-6.739481138288121176e-02,3.199849962449359264e-01,9.336565854998446490e-01,-9.859339367288991185e-02,1.271783206956372814e-01
1.129999999999978542e+02,9.789415180610508416e-02,-3.677788236680496620e-02,-6.732036915288640289e-02,3.156556989239876487e-01,9.357704602972550800e-01,-9.541476139311080851e-02,1.248645213027619189e-01
1.130999999999978485e+02,9.783709624478448275e-02,-3.705373104391762595e-02,-6.724540681177515467e-02,3.113150814878914985e-01,9.378486152086485950e-01,-9.224065674496821632e-02,1.225338983002858539e-01
1.131999999999978428e+02,9.777967675299302497e-02,-3.732911196536393972e-02,-6.716992624135860457e-02,3.069633869603889953e-01,9.398909531812613682e-01,-8.907116319209329447e-02,1.201865345262683460e-01
1.132999999999978371e+02,9.772189545359898089e-02,-3.760402234499286844e-02,-6.709392933217046828e-02,3.026008586472641593e-01,9.418973788100032385e-01,-8.590636375179469542e-02,1.178225139934127863e-01
1.133999999999978314e+02,9.766375447956530953e-02,-3.787845941753398282e-02,-6.701741798333357703e-02,2.982277401214244450e-01,9.438677983414459627e-01,-8.274634099388926411e-02,1.154419218839618094e-01
1.134999999999978257e+02,9.760525597380889651e-02,-3.815242043866266114e-02,-6.694039410242619281e-02,2.938442752080023257e-01,9.458021196777092188e-01,-7.959117703957066525e-02,1.130448445445077638e-01
1.135999999999978201e+02,9.754640208905965282e-02,-3.842590268506334422e-02,-6.686285960534807393e-02,2.894507079694773610e-01,9.477002523802442457e-01,-7.644095356031577193e-02,1.106313694807193188e-01
1.136999999999978144e+02,9.748719498771937775e-02,-3.869890345449081281e-02,-6.678481641618648490e-02,2.850472826908201918e-01,9.495621076735141219e-01,-7.329575177682846887e-02,1.082015853519844445e-01
1.137999999999978087e+02,9.742763684172051075e-02,-3.897142006582954288e-02,-6.670626646708194274e-02,2.806342438646601822e-01,9.513875984485706816e-01,-7.015565245802077299e-02,1.057555819659705548e-01
1.138999999999978030e+02,9.736772983238471679e-02,-3.924344985915109718e-02,-6.662721169809390775e-02,2.762118361764767660e-01,9.531766392665289578e-01,-6.702073592003104929e-02,1.032934502731025495e-01
