6.470476127563019875e-02,-6.470476127563019875e-02,-6.470476127563019875e-02,6.470476127563019875e-02
4.906004302404378126e-01,-4.906004302404378126e-01,4.906004302404378126e-01,-4.906004302404378126e-01
-3.321067811865474062e-01,-3.321067811865474062e-01,3.321067811865474062e-01,3.321067811865474062e-01
