4.770662357085032454e+03,-6.569306693816612253e-02,2.641322065533019980e+01
-6.569306693816612253e-02,6.313894042631351113e+03,4.556736166492121598e-02
2.641322065533019980e+01,4.556736166492121598e-02,7.412937879173314286e+03
